wallet,role,token_outcome_norm,notional_usd,trade_count
0xa17325d33b095b6bb48d475a3578fecbdff73315,maker,NO,3760.0,3
0xa28264724eee4708bf0d9b139c01da3fa904575c,maker,YES,1005.0,1
0xa28264724eee4708bf0d9b139c01da3fa904575c,taker,YES,1005.0,1
0xa289b3324a891d5cab24c92adde4aba24989d95c,maker,NO,4028.72047,5
0xa289b3324a891d5cab24c92adde4aba24989d95c,taker,NO,1309.80872,2
0xa2a191ae1dfdf35b1867e41b0b3ad94fa4214b1d,taker,NO,507.53875,1
0xa2f1a3115377f690b85ffb1134b0c5f08e1a1c6c,maker,NO,999.999999,1
0xa2ffc55eba11c7f0406cdbb29b25372c9bcdd80d,maker,NO,19999.999998,1
0xa2ffc55eba11c7f0406cdbb29b25372c9bcdd80d,taker,NO,1407.9834,2
0xa2ffc55eba11c7f0406cdbb29b25372c9bcdd80d,taker,YES,4189.0418740000005,3
0xa3710e6336c2e95b491376703a8c106aa5fe0830,maker,NO,2903.809993,1
0xa3b5e86bd13e1e4e358f235eb0d343ffc02f1962,maker,NO,1599.5,2
0xa41ac48cdb459621a3aef40988fbd7845e550fd7,maker,NO,697.11317,1
0xa42dcbd880f9b32ad8ea06ef78d3323295f12e9a,maker,YES,8217.140549,5
0xa42dcbd880f9b32ad8ea06ef78d3323295f12e9a,taker,NO,8158.4933,4
0xa42dcbd880f9b32ad8ea06ef78d3323295f12e9a,taker,YES,1783.767079,1
0xa465a520c557ed253b755581fa1a2abf75936b06,maker,YES,2256.26843,1
0xa465a520c557ed253b755581fa1a2abf75936b06,taker,YES,666.0,1
0xa4aff4bf79aab9096d38d3c3d78195040a12f1c6,maker,NO,544.999999,1
0xa4bc3bbdac29e51c0c4f8485cd15e36d7478026c,maker,NO,12200.188799,5
0xa4bc3bbdac29e51c0c4f8485cd15e36d7478026c,maker,YES,2548.39642,3
0xa4bc3bbdac29e51c0c4f8485cd15e36d7478026c,taker,NO,8464.385180000001,4
0xa546adeca7a0139b653926e2abb2b57117954788,maker,NO,862.699998,1
0xa546adeca7a0139b653926e2abb2b57117954788,taker,NO,557.901998,1
0xa59c570a9eca148da55f6e1f47a538c0c600bb62,maker,NO,2771.41316,4
0xa59c570a9eca148da55f6e1f47a538c0c600bb62,taker,NO,680.0,1
0xa66790e2b0075e73c3781ddaf1d0b875a3aaceb3,maker,NO,1447.41933,2
0xa6f8220dfac596335d6b6719f2a2c7b451cc316d,maker,NO,934.5,1
0xa75cb55885d667de343b241d26268ef45981895e,maker,NO,9386.9149,6
0xa75cb55885d667de343b241d26268ef45981895e,taker,NO,5203.0103500000005,2
0xa82b0e89cf734e2fa70cbd52ca65c77d64595220,taker,NO,2233.709,3
0xa8af4c7923857533b687df9bf02115156e3a325e,maker,NO,582.7882,1
0xa8c63f775ddbbe66b56614191747def3021444e8,maker,NO,3482.99745,5
0xa97e43db0a4a6007899abf75817c452d5a7224ff,taker,NO,518.48346,1
0xa9e64cc5fcda8edc389b1f979922566ff2b91dc2,maker,YES,1999.999999,1
0xa9e64cc5fcda8edc389b1f979922566ff2b91dc2,taker,NO,4440.0,1
0xa9e64cc5fcda8edc389b1f979922566ff2b91dc2,taker,YES,772.84725,1
0xaa99a6c279d34492683db6ff1818aa1f8485dbbf,taker,NO,785.99745,1
0xab51c55eb5cefec49c52a174acc10b3cd69e2473,maker,YES,736.75646,1
0xab51c55eb5cefec49c52a174acc10b3cd69e2473,taker,YES,504.77962,1
0xac460e70c11e494a4983b16738933133c5dfdd54,maker,NO,1757.2591,1
0xac460e70c11e494a4983b16738933133c5dfdd54,taker,NO,3993.138804,3
0xad25846e05eb0bfa4fcdec2e8bc05cd602e9a8a4,maker,NO,1460.25,1
0xad87f6aeb9ab1aafa20dd4903e7f1ea261566a86,maker,NO,1768.4258,2
0xae41e174508f04e0524bd6cebf70a5356b6476c8,maker,NO,557.85654,1
0xae8c0a7928da80db160aafb1ddb33103539593cd,maker,NO,5259.781,3
0xae8c0a7928da80db160aafb1ddb33103539593cd,taker,NO,1631.1577000000002,2
0xaeac4869baa79d5d22ea4ecfc671955e535979c7,taker,NO,735.03884,1
0xaec38658ae47a6aabe8839f40e6d7da7996222df,maker,NO,799.999998,1
0xaec63dad7d5f2088d0151913e161fe819706b7e5,maker,NO,78875.670847,4
0xaec63dad7d5f2088d0151913e161fe819706b7e5,maker,YES,37920.654918,4
0xaec63dad7d5f2088d0151913e161fe819706b7e5,taker,NO,35970.49939,18
0xaec63dad7d5f2088d0151913e161fe819706b7e5,taker,YES,43538.335659,24
0xaed84e376ffe0a58958716075f81aa5545f26c32,maker,YES,525.0003,1
0xaed84e376ffe0a58958716075f81aa5545f26c32,taker,NO,1205.6373,1
0xaed84e376ffe0a58958716075f81aa5545f26c32,taker,YES,525.0003,1
0xafc5d2ec5b328aa3e30617eefdc347b8455f866b,taker,NO,1696.13424,1
0xb037428f49817b70269a846fbf0b9329177b500d,maker,NO,3378.19688,1
0xb037428f49817b70269a846fbf0b9329177b500d,maker,YES,3502.93759,2
0xb037428f49817b70269a846fbf0b9329177b500d,taker,NO,6926.9969,6
0xb10047d6a254b2ebb306d7a7d13bf59171ab6461,maker,NO,19804.871197,6
0xb10047d6a254b2ebb306d7a7d13bf59171ab6461,maker,YES,4909.39954,5
0xb10047d6a254b2ebb306d7a7d13bf59171ab6461,taker,NO,4281.58049,3
0xb341f7f25c02f7ed11e8b4929d2a0957ad57fd07,maker,YES,989.999999,1
0xb38002f0b1f1de06fc7caa78b82254541f98dae3,maker,NO,5929.33996,2
0xb38002f0b1f1de06fc7caa78b82254541f98dae3,maker,YES,19700.614318,4
0xb38002f0b1f1de06fc7caa78b82254541f98dae3,taker,NO,6996.25,4
0xb38002f0b1f1de06fc7caa78b82254541f98dae3,taker,YES,2387.207399,2
0xb416b22084be9d13d8854dba5de26b6e953bc7a1,maker,NO,4309.256196,3
0xb416b22084be9d13d8854dba5de26b6e953bc7a1,taker,NO,599.999998,1
0xb4f2310271b208f35b543bde10522db44cf67851,maker,YES,19933.60807,14
0xb4f2310271b208f35b543bde10522db44cf67851,taker,NO,3992.07978,4
0xb4f2310271b208f35b543bde10522db44cf67851,taker,YES,7283.463299999999,4
0xb4f3324f420c397762264a76961e2d57753e1f97,taker,NO,724.0905,1
0xb4fc3b8dfa7e5966df6d7ed8932e87eb46aaa926,maker,NO,768.0,1
0xb5be5967294150ca8a4a569030091f4b76451449,maker,NO,2111.8095,1
0xb6658f67e961328846c11a35253516b1ee2eed24,maker,NO,781.17115,1
0xb6c83e346ab31df6e24bc53ecb6e15c03b75b9e6,maker,NO,15257.39977,3
0xb6c83e346ab31df6e24bc53ecb6e15c03b75b9e6,taker,YES,665.92517,1
0xb78d9c7fdcde2075f50fb4a31672d17566ee0d5b,maker,NO,1217.46342,1
0xb7c0cc56b6f1566cab44dde650890fc5bbfab4cd,maker,NO,988.2993,1
0xb85de4f6f5a70a0ceebb62c555976721a9d04ac4,maker,NO,1943.06144,1
0xb866e020d08a3257efd7ea991e56a8bcb8d7977f,maker,NO,1277.67693,2
0xb89f5425341719d298dc2f5b9a92374f5fde1c44,maker,NO,886.89636,1
0xb89f5425341719d298dc2f5b9a92374f5fde1c44,taker,NO,886.89636,1
0xba2edeb6e896a063f7719da029f2b5e708d4c312,maker,YES,7933.04946,3
0xba2edeb6e896a063f7719da029f2b5e708d4c312,taker,NO,11030.82062,7
0xba2edeb6e896a063f7719da029f2b5e708d4c312,taker,YES,1635.80226,2
0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,maker,NO,103372.89384,21
0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,taker,NO,20045.00888,4
0xbaa2bcb5439e985ce4ccf815b4700027d1b92c73,taker,YES,1052.756,1
0xbacd00c9080a82ded56f504ee8810af732b0ab35,maker,NO,4815.74787,5
0xbacd00c9080a82ded56f504ee8810af732b0ab35,maker,YES,6739.53169,3
0xbacd00c9080a82ded56f504ee8810af732b0ab35,taker,NO,27223.926760000002,9
0xbad26fe5458e6219cec3e40272760e275e835296,maker,NO,2335.73382,3
0xbad26fe5458e6219cec3e40272760e275e835296,taker,NO,848.90888,1
0xbb39ba863319281427a482c8714ffdf69cb7ee8a,maker,NO,299541.40519,244
0xbb39ba863319281427a482c8714ffdf69cb7ee8a,maker,YES,2894.7894,1
0xbb39ba863319281427a482c8714ffdf69cb7ee8a,taker,NO,31359.980340000002,17
0xbb39ba863319281427a482c8714ffdf69cb7ee8a,taker,YES,8090.40993,3
0xbc2e8d08843a3aab6c7e72e6ec9239e06c52816f,taker,NO,1377.87894,2
0xbc43a2f0deb85ba4ad316300762972089c911540,maker,YES,4653.33972,1
0xbc43a2f0deb85ba4ad316300762972089c911540,taker,NO,3836.822,4
0xbc43a2f0deb85ba4ad316300762972089c911540,taker,YES,2094.61096,2
0xbc5b70e3133438447215636c6c58f58e450fc668,maker,YES,1033.25886,1
0xbc605ab11e44f0b09762313f2cdfb6b25514af79,maker,NO,3172.0,2
0xbc605ab11e44f0b09762313f2cdfb6b25514af79,taker,NO,2223.71,2
0xbd28553c3a883e3ab3423e588174c353b022e994,taker,NO,633.41005,1
0xbdafdf60ca4e5d72402e8d48d118a6a4cabd4c3f,taker,NO,742.63868,1
0xbdbbf6301dcdb644ccbb91784a6b29365ab8084e,maker,NO,1700.089555,2
0xbe1eb80e6cbaf6766097355f7e34014fcab57fa1,taker,NO,1086.363636,1
0xbe440d46f10db33db79ad6dc1a4d6cd0b7c96385,taker,NO,530.985094,1
0xbed2ee3d98a9405b8164fb0a733b2156bcafd00b,maker,NO,3626.58374,5
0xbed2ee3d98a9405b8164fb0a733b2156bcafd00b,maker,YES,3571.02688,5
0xbed2ee3d98a9405b8164fb0a733b2156bcafd00b,taker,NO,673.32788,1
0xbfda96f2a98f2e9947fffc463c493a9287bbd6fa,maker,NO,689.83686,1
0xbfda96f2a98f2e9947fffc463c493a9287bbd6fa,taker,NO,689.83686,1
0xbfe2ca560e558fa0d6868319e88cf84a076c8c49,maker,NO,5957.12834,1
0xbfe2ca560e558fa0d6868319e88cf84a076c8c49,taker,NO,1968.20802,1
0xbfe2ca560e558fa0d6868319e88cf84a076c8c49,taker,YES,1363.56758,1
0xbff39b9750aa814a67ecf19a461b0e406bd3a023,maker,NO,504.296,1
0xc02147dee42356b7a4edbb1c35ac4ffa95f61fa8,maker,NO,7129.28553,5
0xc02147dee42356b7a4edbb1c35ac4ffa95f61fa8,taker,YES,1684.52043,1
0xc038548349b05f1c0023baa5e8baa3d723ea2c07,taker,NO,1134.7135,2
0xc0a1298e2d6ba216efb554865369152da9c5a33b,maker,NO,19791.999998,1
0xc0a1298e2d6ba216efb554865369152da9c5a33b,taker,NO,16467.949968,5
0xc0e524c7e58c89b8b8c8a8330697efcfa83d6208,maker,YES,700.0,1
0xc0e524c7e58c89b8b8c8a8330697efcfa83d6208,taker,NO,5980.376200000001,3
0xc0eea70081e176f3548b409742d6e361c0fdec14,maker,YES,1347.35122,2
0xc0eea70081e176f3548b409742d6e361c0fdec14,taker,YES,576.10483,1
0xc115985a2ec1a736a5b8212a6ad41c5568ba7b4a,maker,NO,1715.77575,1
0xc115985a2ec1a736a5b8212a6ad41c5568ba7b4a,maker,YES,699.999999,1
0xc115985a2ec1a736a5b8212a6ad41c5568ba7b4a,taker,NO,4670.487838,2
0xc12a9983721b113e545a6a0edfb4ad5096bbdc73,maker,YES,1019.67096,1
0xc1c02288a9c39e6299327d2d21784e12cef74cd4,taker,NO,6857.730315,4
0xc26629ee1555084e74c45847e9179880cb4d2f2f,maker,YES,11671.44823,4
0xc26629ee1555084e74c45847e9179880cb4d2f2f,taker,NO,19001.30715,10
0xc26629ee1555084e74c45847e9179880cb4d2f2f,taker,YES,2641.1329100000003,2
0xc31f7154ffdbb8eec0695ca02ff927ff5c192efc,maker,YES,21831.534074000003,13
0xc31f7154ffdbb8eec0695ca02ff927ff5c192efc,taker,NO,1036.12525,2
0xc3a26fbdb9c797bbc463e72cff2525a76f0d267a,taker,NO,809.090909,1
0xc3f975e6141d597bf5c28ac8fd2a6a035111cf37,maker,NO,1872.66177,1
0xc3f975e6141d597bf5c28ac8fd2a6a035111cf37,taker,NO,1827.84177,1
0xc41fd602ee7c05aa49303e65a5460bcecc907145,maker,NO,4069.109998,1
0xc41fd602ee7c05aa49303e65a5460bcecc907145,taker,NO,2625.9285,1
0xc4d14154e1299aeecf325f2fa718e16e5026a0e8,maker,NO,713.079998,1
0xc525bfe405172342fc3d182af8a8713a2fef396f,maker,NO,24390.01509,2
0xc53b7c3d88eadac6bf559e765cd858b3c4a37049,maker,YES,999.999999,1
0xc53b7c3d88eadac6bf559e765cd858b3c4a37049,taker,YES,792.0,1
0xc56bb8a556aa229598081f261032eb42a71d0e6d,maker,NO,19252.58323,15
0xc56bb8a556aa229598081f261032eb42a71d0e6d,taker,NO,1353.813,2
0xc6393f5177345cf7b9d9f3fbb782fd72da00c5a2,maker,NO,2097.3799950000002,2
0xc6393f5177345cf7b9d9f3fbb782fd72da00c5a2,taker,NO,997.29,1
0xc6587b11a2209e46dfe3928b31c5514a8e33b784,maker,YES,11485.20835,3
0xc6587b11a2209e46dfe3928b31c5514a8e33b784,taker,NO,52259.739,26
0xc67c310db8677fdbb360ba40eeecb6690c809ad5,maker,NO,9656.149996,2
0xc67c310db8677fdbb360ba40eeecb6690c809ad5,taker,NO,6521.349998,3
0xc6dd722558dbfbd8fa780efcbe819ed8c6604b9f,maker,NO,8434.802238,4
0xc6dd722558dbfbd8fa780efcbe819ed8c6604b9f,maker,YES,1774.32336,1
0xc6dd722558dbfbd8fa780efcbe819ed8c6604b9f,taker,NO,709.4295,1
0xc6dd722558dbfbd8fa780efcbe819ed8c6604b9f,taker,YES,1707.5718,1
0xc77bc7c12cff77cd80de2d3377ce22aec3a6a526,maker,NO,683.1,1
0xc80ffc66a00a1a688f68e588b32487cb573e93c8,maker,NO,66023.854716,48
0xc80ffc66a00a1a688f68e588b32487cb573e93c8,taker,NO,4158.873,5
0xc84f7e76ec28ef20e7773b7b4926bfb7378be0c5,maker,YES,6225.24088,4
0xc84f7e76ec28ef20e7773b7b4926bfb7378be0c5,taker,NO,1955.1934999999999,3
0xc84f7e76ec28ef20e7773b7b4926bfb7378be0c5,taker,YES,4112.9929,3
0xc851cd9bee7d262afd78674f861f9f576a12cd2a,maker,YES,4557.8763,2
0xc851cd9bee7d262afd78674f861f9f576a12cd2a,taker,YES,2056.4852,1
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,maker,NO,2211.272199,2
0xc967d7e99844d09a0d7710d7f92e2c03a863b5b9,maker,YES,1779.6013790000002,2
0xc967d7e99844d09a0d7710d7f92e2c03a863b5b9,taker,NO,2743.5276000000003,2
0xc9751b5f25e1ecd88ec4630d19422b58d0562c68,maker,NO,835.87385,1
0xc97b0b2a2547bb3ed57167092ef8a6e816c347e5,maker,NO,4172.438301,4
0xc97d8eda52cc7d2d165b9fc53f2d166428951c2e,maker,NO,11206.95424,9
0xc97d8eda52cc7d2d165b9fc53f2d166428951c2e,taker,NO,6979.92889,4
0xc9af1dbbbb45a73117057c10d4ca3a6ffc4bd013,taker,NO,2209.722,2
0xcaf1946d13a1a7967f5d3c76780d012e56b09ad1,maker,NO,17696.0268,2
0xcaf1946d13a1a7967f5d3c76780d012e56b09ad1,taker,NO,8390.60688,5
0xcaf1946d13a1a7967f5d3c76780d012e56b09ad1,taker,YES,4507.7046,2
0xcb177feaf0a24ff99610000190124db6d235d935,taker,NO,2908.375272,2
0xcb516a0c8b8ba2e42ff5c123e2f624d6cce6359d,maker,NO,619.05567,1
0xcbf572d3efd12d26239f3cd036ed4d4bf8ef53c9,maker,YES,873.56409,1
0xcc20100ee9c87c77f6128f11d7f0c651c991bbd0,taker,NO,720.0,1
0xcc6e0ef500f1acea5df228a5b4f4dc97218cfa6f,maker,NO,3577.149998,1
0xcc6e0ef500f1acea5df228a5b4f4dc97218cfa6f,taker,YES,783.2,1
0xccf5f90e57188815f12b881c52144cf1cc4f42f2,maker,NO,698.089999,1
0xcd7362040aa08ebb814f1a3016bb35ccdf6a97cd,maker,YES,4992.0,1
0xcd9f22d24c674f82d67fd545a3ef596173c72661,maker,YES,1282.0284,1
0xcd9f22d24c674f82d67fd545a3ef596173c72661,taker,NO,2124.672,1
0xcdbc69eb662396d5a1877b7fe5063c2cb898f38b,maker,YES,39348.848999,17
0xcdbc69eb662396d5a1877b7fe5063c2cb898f38b,taker,NO,14934.237949999999,15
0xcdbc69eb662396d5a1877b7fe5063c2cb898f38b,taker,YES,3925.3217,3
0xce7c72746a041f135cc3d7de92595dbfaf0ee24f,maker,YES,593.36894,1
0xcf181837087772b67f9021f8a512c2bbe02f8a0d,maker,NO,1052.91219,1
0xcf181837087772b67f9021f8a512c2bbe02f8a0d,maker,YES,539.072,1
0xcf181837087772b67f9021f8a512c2bbe02f8a0d,taker,NO,853.66452,1
0xcf181837087772b67f9021f8a512c2bbe02f8a0d,taker,YES,539.072,1
0xcf19c420814435ffb1c459588208ed23a7ee6402,maker,NO,59670.406171,13
0xcf19c420814435ffb1c459588208ed23a7ee6402,taker,NO,720.0,1
0xcf19c420814435ffb1c459588208ed23a7ee6402,taker,YES,9860.5276,1
0xcf22ab2bb263e8c8dc1dc4353dd0320825290d8f,maker,NO,9250.0,2
0xcf6087abd66e16b59a122d45bfcdc05d4b7247ce,maker,YES,8834.0162,4
0xcf6087abd66e16b59a122d45bfcdc05d4b7247ce,taker,YES,1148.2727,1
0xcf6a714618a328c608a1c70cb62a31a6bef3f9d0,maker,YES,744.06045,1
0xcf6a714618a328c608a1c70cb62a31a6bef3f9d0,taker,NO,1075.62156,1
0xcfb502224876900f577704a19580ec67f0877d2d,maker,NO,1607.03244,1
0xcfb502224876900f577704a19580ec67f0877d2d,taker,NO,2407.122,2
0xd0394bd0de8d901c3fde039a86bf08e6aa4a2532,maker,NO,7577.259480000001,2
0xd08e8f5efb47d9ff61c30e9c8546f82f7f2a2f7c,taker,NO,1773.898307,3
0xd10f60b88b8528db901b0fb7aecc07aa820cf12f,maker,YES,2099.999999,1
0xd10f60b88b8528db901b0fb7aecc07aa820cf12f,taker,NO,1939.42777,3
0xd175599d0034bfeb1c478827d201442048ee46ef,maker,YES,5378.62908,1
0xd175599d0034bfeb1c478827d201442048ee46ef,taker,NO,2683.5940499999997,2
0xd175599d0034bfeb1c478827d201442048ee46ef,taker,YES,3887.5482,1
0xd1acd3925d895de9aec98ff95f3a30c5279d08d5,maker,YES,4585.374,2
0xd26a404a3c2b17f7d552dab5798815a0a0468f24,taker,NO,3700.4928,3
0xd27cc742d023d06ef633a4c880cf1ff1836ec081,maker,YES,3473.112259,2
0xd27cc742d023d06ef633a4c880cf1ff1836ec081,taker,NO,4625.1094330000005,3
0xd28021317c1be36239e8d930dee7d6c3a40082b3,maker,NO,3583.66132,4
0xd2a805f1ff9d1cb1bc89c21c8f9c4aa7254f5c27,maker,NO,10361.719998,1
0xd2a805f1ff9d1cb1bc89c21c8f9c4aa7254f5c27,maker,YES,1578.6842390000002,2
0xd2a805f1ff9d1cb1bc89c21c8f9c4aa7254f5c27,taker,NO,9070.649312,8
0xd2a805f1ff9d1cb1bc89c21c8f9c4aa7254f5c27,taker,YES,1434.15853,2
0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55,maker,NO,11655.218979000001,8
0xd4140031e313f8d850740a80d2ee6653c925a4db,maker,NO,16427.01852,18
0xd4140031e313f8d850740a80d2ee6653c925a4db,taker,NO,707.2855,1
0xd4140031e313f8d850740a80d2ee6653c925a4db,taker,YES,557.7906,1
0xd426adbc3c4461c86099c26221c877f20e42334a,maker,YES,4280.84752,3
0xd426adbc3c4461c86099c26221c877f20e42334a,taker,YES,1810.88112,2
0xd44e974a3edb232aa4aedbdcc59792b76a5f67e2,maker,YES,5185.265499,4
0xd44e974a3edb232aa4aedbdcc59792b76a5f67e2,taker,NO,6313.385679999999,4
0xd4bb827c0227774bcde1bd881b36c7d93854a993,maker,NO,738.396,1
0xd4bb827c0227774bcde1bd881b36c7d93854a993,taker,NO,738.396,1
0xd5196bdf50199e195c58a6aff2114cc0e455932c,maker,YES,598.48256,1
0xd51bf2e4d798adc92df0f303ec341abce4b49606,maker,NO,3315.674084,3
0xd57d76c832674adddd39d9ae1d34cc98c69b80d0,taker,NO,2920.83267,4
0xd592400c366db77ae75ae92d0cd8cf3331e0b119,maker,NO,1052.799979,1
0xd5d75539d4914aadfafd042c10141e5f45e44952,maker,NO,565.51768,1
0xd5d75539d4914aadfafd042c10141e5f45e44952,taker,NO,507.2452,1
0xd66ba17ae0f4817a4fba508ae38c2b34442f1220,maker,YES,1021.38725,1
0xd66ba17ae0f4817a4fba508ae38c2b34442f1220,taker,YES,1021.38725,1
0xd67ba35aef659c872377a5ac2becb7ada7f85780,maker,YES,10859.11511,4
0xd67ba35aef659c872377a5ac2becb7ada7f85780,taker,NO,13302.50949,6
0xd67ba35aef659c872377a5ac2becb7ada7f85780,taker,YES,4608.1451,3
0xd6c913dfbae16a532f93f4a9385379a42696396d,maker,YES,2205.789999,1
0xd6c913dfbae16a532f93f4a9385379a42696396d,taker,NO,591.0,1
0xd798dd71419ac9f8a27241a9c26144419089669f,maker,YES,504.92692,1
0xd798dd71419ac9f8a27241a9c26144419089669f,taker,NO,2073.1829,3
0xd7ee835cecd49a3f4c0f0c2b2e2382092ecb0e97,maker,YES,2857.349037,4
0xd7ee835cecd49a3f4c0f0c2b2e2382092ecb0e97,taker,NO,3861.925318,5
0xd8d5289c35124b5353f5a10a28b8cc29aec38935,taker,NO,2757.8145,2
0xd8d5468ec132315e4209592bdc08987dc8b9c676,taker,NO,1885.3291,3
0xd8fd8a34a0535894b372a8b78aa4fc3d94ed4d36,taker,NO,606.8444,1
0xd902d85156fe7b309c12299375c00d86ea83cdb9,maker,YES,5498.016268,5
0xd902d85156fe7b309c12299375c00d86ea83cdb9,taker,NO,1456.1464,1
0xd902d85156fe7b309c12299375c00d86ea83cdb9,taker,YES,669.0,1
0xda0f4e3f79a50b8601b3cb9d421f48ce11bbf0e7,maker,NO,1542.48042,2
0xdaef2be2a19ad331737d06545f85615b094554e9,maker,YES,4554.53291,5
0xdaef2be2a19ad331737d06545f85615b094554e9,taker,NO,953.47,1
0xdb861c1cf148338119e2b481f13572b938b41dc5,maker,NO,2896.4699929999997,3
0xdbade4c82fb72780a0db9a38f821d8671aba9c95,maker,NO,4754.995924,3
0xdc03d611e5bcc9f1c87edb95edeb91671471804c,maker,NO,67308.73659,25
0xdc03d611e5bcc9f1c87edb95edeb91671471804c,taker,NO,10428.701609999998,4
0xdc03d611e5bcc9f1c87edb95edeb91671471804c,taker,YES,3199.3079,3
0xdcc47fd06e6cbfd4315ae5da9580e694a8110ba7,taker,NO,3142.075438,4
0xdd0a22a520624502c92c8b5138ad70669ca2c642,maker,NO,8425.99822,2
0xdd2f7447034e1f4feefd4e26c13a0772f6b17e70,taker,NO,515.768939,1
0xddce519c698ac75e9ce9db92c2bd8fca9965d50b,maker,NO,1999.999999,1
0xddce519c698ac75e9ce9db92c2bd8fca9965d50b,taker,NO,602.120249,1
0xde76d11132e2263c5c7d7f2e85c0e6bf000be923,maker,YES,600.0,1
0xde7be6d489bce070a959e0cb813128ae659b5f4b,maker,YES,38588.958671,13
0xde7be6d489bce070a959e0cb813128ae659b5f4b,taker,NO,90009.55786,26
0xde7be6d489bce070a959e0cb813128ae659b5f4b,taker,YES,10030.63848,2
0xde87483317e234c2252dcfb63e36a4a1b4eb11a2,maker,YES,600.0,1
0xde937b881ce91af505820ef55e5456c8edc85ff7,maker,NO,999.999998,1
0xde937b881ce91af505820ef55e5456c8edc85ff7,taker,NO,840.0,1
0xdf17f4a8dd01a4cfa6fc3da323a2baee5f8697d1,maker,YES,504.77962,1
0xdf31f30184b4c19d755257cdee2f7bbb3533d532,maker,YES,3511.2855,2
0xdf31f30184b4c19d755257cdee2f7bbb3533d532,taker,NO,823.53042,1
0xdf31f30184b4c19d755257cdee2f7bbb3533d532,taker,YES,1921.53994,1
0xdfe3fedc5c7679be42c3d393e99d4b55247b73c4,maker,NO,20433.620996999998,5
0xe071a0f480a05476bccf9c68165249bb1d5cff3e,maker,YES,1149.303,1
0xe071a0f480a05476bccf9c68165249bb1d5cff3e,taker,NO,4702.86796,2
0xe1194d05876b71b05572c1b59bd49a157f21e30f,maker,NO,135983.86411,114
0xe1194d05876b71b05572c1b59bd49a157f21e30f,taker,NO,26408.04657,26
0xe1194d05876b71b05572c1b59bd49a157f21e30f,taker,YES,21045.2111,21
0xe193b6a5551945fb3cc3c21e06ad8e04667ccc85,maker,YES,5579.979149000001,6
0xe1b361d6a6f237b9ed7534d19b232df8369e1426,maker,NO,567.0,1
0xe1fc69db7fbc62560a87eb82c239fe2b715644df,taker,NO,501.0,1
0xe24f4d2cd4c533dda10eea5392bb791f3ffebae5,maker,YES,578.359999,1
0xe24f4d2cd4c533dda10eea5392bb791f3ffebae5,taker,NO,4345.704326,5
0xe25b9180f5687aa85bd94ee309bb72a464320f1b,maker,YES,1425.19309,1
0xe312101a6ea5c00821b74e2855c2674147b2e0b2,maker,YES,522.496,1
0xe312101a6ea5c00821b74e2855c2674147b2e0b2,taker,NO,1032.493,1
0xe31b69a0d64c2483654cae73f15c98836b6f5f28,taker,NO,1139.683104,2
0xe38f240aec7b1dd34993341fa1f1db5300e18e46,maker,NO,1084.799998,1
0xe39f823984d874a7baa6f0ccad7bd9132fe2ed6e,maker,NO,2602.549994,2
0xe39f823984d874a7baa6f0ccad7bd9132fe2ed6e,taker,YES,558.077994,1
0xe46e0ee94e1894d6a296b37fbe1daf55eb19c07d,taker,NO,595.59575,1
0xe472ce6be1fb4673d6155de37e414ead8bace7eb,maker,NO,13469.487000000001,17
0xe472ce6be1fb4673d6155de37e414ead8bace7eb,taker,NO,1206.88777,2
0xe4b39b86fcc7c94a34c3201c0349c6cc2414c131,taker,NO,803.94264,1
0xe4b819f0244e3e72997781846bf0e57efb892256,maker,YES,2859.151899,3
0xe4b819f0244e3e72997781846bf0e57efb892256,taker,YES,652.34904,1
0xe521e0ab667b580284cc1bc126caea9626a5a60e,taker,NO,572.4,1
0xe620cb7c6a2f8858f7f67fad033628a4057003ac,maker,NO,3630.209507,3
0xe64e2072870219b2ff9490f2e7aee6b1d007c86f,maker,NO,513.54552,1
0xe65b960189de07d620f6075be6249eb8b156271b,maker,NO,1512.72021,2
0xe65b960189de07d620f6075be6249eb8b156271b,taker,NO,713.152,1
0xe687a0fac0a5c78b6aaa6c8fbf2b7ff90e234d3e,maker,NO,530.4,1
0xe7850b1343b7083eaf97d67e75fd2cc450c31180,maker,NO,568.478,1
0xe7c1119058e3b169b4eff4c8da84bc6973393e0b,maker,NO,598.5,1
0xe802762155a545c8f1b9b3d5d648ad76f4efe465,maker,NO,2404.32385,1
0xe802762155a545c8f1b9b3d5d648ad76f4efe465,taker,NO,2380.72385,3
0xe823252ba8634bd6c3723db9c300f703cb3a2a61,taker,NO,2801.552065,3
0xe83aff03be2cbeadc9508c90a9175daa7038e270,maker,NO,6811.369998,1
0xe83aff03be2cbeadc9508c90a9175daa7038e270,taker,NO,631.2,1
0xe83aff03be2cbeadc9508c90a9175daa7038e270,taker,YES,504.0,1
0xe994dd1c00995ee56bec36ffb0e908fb45a15d47,taker,NO,1202.4337799999998,2
0xe9c7cffc78c45bc98862180d032028c09f94147a,maker,NO,840.0,1
0xe9d54da2c77d27b6daa31c346794b22d10986b9a,maker,NO,4206.47695,4
0xea2f794a7f0ce05e4bbd357b3ccbb3bd2048a8ef,maker,YES,519.37452,1
0xea7957606f259bcba522a4681494555547a7a9cc,maker,NO,86070.765512,63
